TmStamp,GHI,Temperature,Relative_Humidity,Rain_Tot,Wind_Speed,Wind_Vector_Magn_Avg,Wind_Direction,Wind_Direction_StdDev,Wind_Speed_Max,Barometric_Pressure,LoggerTemperature_Avg,Azimuth_angle,Tilt_angle,Year,Month,Week,Day,Hour
1/1/2017 1:00,0,22.713,94.03833333,0,1.9296,1.89435,124.915,10.7926,2.613333333,944.9166667,22.4725,154.075,129.1216667,2017,1,52,1,1
1/1/2017 2:00,0,22.39616667,95.45833333,0,1.2233,1.20335,108.2283333,10.06058333,1.672533333,944.4,22.51583333,139.875,121.59,2017,1,52,1,2
1/1/2017 3:00,0,22.29966667,95.50833333,0,0.962466667,0.952733333,121.105,7.5707,1.291966667,944,22.5195,129.0383333,111.7283333,2017,1,52,1,3
1/1/2017 4:00,0,22.34083333,95.40666667,0,1.324133333,1.2963,113.325,11.49933333,1.8571,944,22.63916667,120.7983333,100.3833333,2017,1,52,1,4
1/1/2017 5:00,8.206038718,22.09933333,95.90333333,0,1.54635,1.516866667,103.0983333,10.98806667,2.089033333,944.4333333,22.5025,114.3566667,88.00833333,2017,1,52,1,5
1/1/2017 6:00,71.44765367,22.02533333,96.96333333,0.029633333,1.27575,1.252933333,102.6066667,10.3682,1.737866667,945,22.325,109.1616667,75.34566667,2017,1,52,1,6
1/1/2017 7:00,157.4494952,22.7045,95.06,0,1.432033333,1.407033333,115.7751667,10.56963333,1.938766667,945.05,22.74783333,104.79,62.19283333,2017,1,52,1,7
1/1/2017 8:00,357.8764483,24.008,88.92333333,0,1.620716667,1.588633333,127.255,11.3444,2.1903,945.1333333,24.76516667,100.98,48.76533333,2017,1,52,1,8
1/1/2017 9:00,476.8470967,25.171,83.69666667,0,1.487666667,1.446,109.7953333,12.73295,2.0531,945,27.22116667,97.515,35.16516667,2017,1,52,1,9
1/1/2017 10:00,576.7573383,26.10266667,79.972,0,1.9467,1.889233333,122.6803333,13.40135,2.726033333,945,29.46266667,94.195,21.45666667,2017,1,52,1,10
1/1/2017 11:00,739.5508567,27.47033333,73.9975,0,1.18015,1.121883333,159.8616667,17.4116,1.829333333,944.0833333,31.562,89.66466667,7.688983333,2017,1,52,1,11
1/1/2017 12:00,672.7399617,28.091,71.356,0,1.838816667,1.778316667,129.3011667,14.62223333,2.628033333,943.7666667,33.60383333,-79.04388333,6.15945,2017,1,52,1,12
1/1/2017 13:00,1016.911833,29.44116667,66.79983333,0,1.533116667,1.461533333,114.8566667,18.02001667,2.320966667,942.95,34.2735,-93.78,19.881,2017,1,52,1,13
1/1/2017 14:00,647.4049383,29.1015,66.8155,0,1.795433333,1.7268,129.0108167,15.61485,2.6117,942.0333333,33.6285,-97.10166667,33.6005,2017,1,52,1,14
1/1/2017 15:00,709.801315,30.22833333,62.043,0,1.359716667,1.305633333,91.14026667,16.28788333,2.005733333,941,33.10983333,-100.5366667,47.2185,2017,1,52,1,15
1/1/2017 16:00,488.0058383,30.5405,58.15033333,0,1.35335,1.255216667,98.23386667,18.16448333,2.0825,940.65,34.17383333,-104.2933333,60.6725,2017,1,52,1,16
1/1/2017 17:00,242.3644533,29.84333333,60.8655,0,1.938283333,1.89725,127.2033333,11.58685,2.559433333,940.3333333,33.30066667,-108.5866667,73.86816667,2017,1,52,1,17
1/1/2017 18:00,42.17878409,28.10616667,68.98766667,0,1.888666667,1.858466667,110.8783333,10.06061667,2.549633333,941,30.85916667,-113.67,86.58333333,2017,1,52,1,18
1/1/2017 19:00,0,26.169,76.34416667,0,1.95715,1.930283333,109.8983333,9.431233333,2.5382,941.5166667,27.5185,-119.935,99.06166667,2017,1,52,1,19
1/1/2017 20:00,0,25.0235,85.341,0,1.365016667,1.349016667,134.09,8.220566667,1.8081,942.15,25.41283333,-127.935,110.5316667,2017,1,52,1,20
1/1/2017 21:00,0,24.38266667,90.01166667,0,1.150666667,1.139133333,149.2066667,7.576583333,1.481433333,943,24.08,-138.4266667,120.605,2017,1,52,1,21
1/1/2017 22:00,0,24.196,87.19333333,0,1.262883333,1.255883333,157.535,5.791716667,1.581066667,943.6666667,23.2385,-152.2216667,128.4816667,2017,1,52,1,22
1/1/2017 23:00,0,23.83416667,86.90833333,0,0.986333333,0.97765,142.6116667,7.112766667,1.309933333,943.6333333,22.66266667,-169.415,133.0366667,2017,1,52,1,23
1/2/2017 0:00,0,23.59833333,87.30333333,0,1.014233333,1.004466667,167.1066667,7.21075,1.358933333,943,22.28633333,147.695,133.3083333,2017,1,1,2,0
1/2/2017 1:00,0,22.73383333,90.97333333,0,0.82315,0.805,174.9616667,10.7556,1.198866667,943,21.79716667,154.1483333,129.2383333,2017,1,1,2,1
1/2/2017 2:00,0,22.54833333,92.47166667,0,1.387616667,1.34025,132.8474833,11.28388333,2.1805,943.0333333,21.4285,139.9083333,121.72,2017,1,1,2,2
1/2/2017 3:00,0,22.98433333,90.27166667,0,2.84825,2.780766667,125.8533333,12.44048333,4.075166667,943.6833333,22.1255,129.0383333,111.87,2017,1,1,2,3
1/2/2017 4:00,0,22.691,94.46333333,0,2.479383333,2.426533333,118.725,11.61088333,3.470833333,944,22.76183333,120.775,100.5433333,2017,1,1,2,4
1/2/2017 5:00,6.254222403,22.61483333,94.64833333,0,2.92475,2.868583333,111.92,11.13628333,4.0621,944.0166667,22.9395,114.3233333,88.14833333,2017,1,1,2,5
1/2/2017 6:00,114.9683473,23.17533333,92.10333333,0,2.4523,2.399133333,94.10066667,11.87028333,3.428366667,944.7333333,23.30383333,109.1116667,75.476,2017,1,1,2,6
1/2/2017 7:00,177.4938648,23.71316667,88.935,0,1.849116667,1.80995,99.73133333,11.84426667,2.510433333,945,24.393,104.7266667,62.31866667,2017,1,1,2,7
1/2/2017 8:00,393.3458217,25.24983333,81.93616667,0,2.043766667,1.984333333,94.47716667,13.7849,2.894266667,945,27.003,100.89,48.8885,2017,1,1,2,8
1/2/2017 9:00,532.095805,25.14216667,83.5095,0,2.502,2.435183333,138.9,12.96713333,3.462666667,945,27.93066667,97.39,35.28433333,2017,1,1,2,9
1/2/2017 10:00,962.2576667,27.27,73.40966667,0,2.1618,2.080366667,125.8315,15.47465,3.1262,944.7333333,30.89933333,93.975,21.57183333,2017,1,1,2,10
1/2/2017 11:00,808.803355,28.4345,65.24533333,0,1.718266667,1.633533333,121.984,18.45588333,2.546366667,944.0333333,33.76716667,88.74766667,7.802083333,2017,1,1,2,11
1/2/2017 12:00,826.5754533,29.45583333,59.418,0,1.399166667,1.321766667,123.541,20.18261667,2.1609,943.5333333,34.14216667,-76.753,6.076766667,2017,1,1,2,12
1/2/2017 13:00,1081.045683,30.30183333,55.49866667,0,1.834233333,1.753266667,98.40246667,17.37136667,2.775033333,942.6833333,35.76533333,-93.47666667,19.78183333,2017,1,1,2,13
1/2/2017 14:00,766.5299117,30.404,53.15966667,0,2.038883333,1.954283333,124.986,16.39618333,2.897533333,941.5666667,34.21166667,-96.915,33.50633333,2017,1,1,2,14
1/2/2017 15:00,679.430565,30.79033333,49.61583333,0,1.998616667,1.931883333,101.3658333,14.93266667,2.897533333,940.8666667,33.27633333,-100.3816667,47.13,2017,1,1,2,15
1/2/2017 16:00,500.0186367,30.8165,48.00616667,0,1.756966667,1.699366667,129.6496667,14.64301667,2.5627,940.0166667,33.6625,-104.1616667,60.59183333,2017,1,1,2,16
1/2/2017 17:00,244.29039,30.21883333,49.57216667,0,1.89875,1.85545,110.8568333,12.07251667,2.597,940,33.1965,-108.46,73.79883333,2017,1,1,2,17
1/2/2017 18:00,38.90105302,28.38083333,57.419,0,1.8463,1.812733333,100.1083333,10.92225,2.5235,940,30.95183333,-113.5516667,86.51,2017,1,1,2,18
1/2/2017 19:00,0,26.20816667,65.91416667,0,1.548666667,1.529483333,100.5766667,8.843516667,2.0433,940.6,27.54416667,-119.7983333,99.00166667,2017,1,1,2,19
1/2/2017 20:00,0,24.66533333,73.67416667,0,1.085816667,1.079033333,117.225,5.067716667,1.354033333,941,24.958,-127.785,110.5033333,2017,1,1,2,20
1/2/2017 21:00,0,23.424,78.83183333,0,0.7111,0.708083333,118.3535,4.153683333,0.898333333,941.65,23.02333333,-138.2566667,120.6033333,2017,1,1,2,21
1/2/2017 22:00,0,22.86566667,81.21383333,0,0.876616667,0.873833333,129.4166667,3.612966667,1.060033333,942,21.84166667,-152.0466667,128.505,2017,1,1,2,22
1/2/2017 23:00,0,22.71083333,80.72416667,0,1.353233333,1.35015,140.7033333,3.7159,1.576166667,942,21.18766667,-169.25,133.1066667,2017,1,1,2,23
1/3/2017 0:00,0,21.95616667,84.45833333,0,0.847166667,0.845816667,92.29283333,2.710166667,1.022466667,941.8166667,20.759,147.8183333,133.4166667,2017,1,1,3,0
1/3/2017 1:00,0,21.43266667,86.25,0,0.507433333,0.50595,101.4583333,2.296866667,0.640266667,941.4166667,20.22433333,154.2233333,129.3816667,2017,1,1,3,1
1/3/2017 2:00,0,21.303,84.71166667,0,1.05505,1.051683333,136.7533333,4.078333333,1.260933333,941,19.865,139.9416667,121.865,2017,1,1,3,2
1/3/2017 3:00,0,20.31516667,90.575,0,0.596966667,0.591383333,182.4066667,4.12095,0.784,941,19.4945,129.035,112.0116667,2017,1,1,3,3
1/3/2017 4:00,0,19.577,92.935,0,1.063833333,1.057183333,251.56,6.007333333,1.3279,941,19.08933333,120.7516667,100.6766667,2017,1,1,3,4
1/3/2017 5:00,25.00258972,19.6795,92.79,0,0.722066667,0.717016667,289.6466667,5.372283333,0.988166667,941.0333333,18.77183333,114.2966667,88.27833333,2017,1,1,3,5
1/3/2017 6:00,202.826058,23.54766667,79.07616667,0,0.437266667,0.433133333,203.7237667,5.227633333,0.638633333,941.7333333,21.0865,109.055,75.606,2017,1,1,3,6
1/3/2017 7:00,449.0733683,26.4585,66.9425,0,0.838216667,0.819916667,136.1733333,10.41251667,1.228266667,942,28.26916667,104.6533333,62.44633333,2017,1,1,3,7
1/3/2017 8:00,678.9879517,27.546,65.30033333,0,1.009133333,0.972666667,146.5163333,14.91061667,1.574533333,942,33.63116667,100.7933333,49.01066667,2017,1,1,3,8
1/3/2017 9:00,878.8371967,28.48416667,61.67183333,0,1.4026,1.34785,116.7615,15.54913333,2.0237,941.9333333,35.6875,97.25,35.4035,2017,1,1,3,9
1/3/2017 10:00,1015.35709,29.548,60.7465,0,1.08395,1.013783333,134.386,19.99116667,1.736233333,941.0833333,36.93,93.73,21.687,2017,1,1,3,10
1/3/2017 11:00,1085.9674,30.57733333,58.499,0,1.627016667,1.554533333,136.8756667,17.05836667,2.5431,940.7166667,37.74266667,87.81516667,7.916816667,2017,1,1,3,11
1/3/2017 12:00,1086.978883,31.9085,54.383,0,1.630416667,1.5571,110.24445,16.98166667,2.472866667,940.0166667,38.25883333,-74.4517,6.001233333,2017,1,1,3,12
1/3/2017 13:00,1023.477772,32.82333333,50.6065,0,1.860883333,1.783183333,114.4483333,15.97066667,2.745633333,939.5,38.5625,-93.14833333,19.68483333,2017,1,1,3,13
1/3/2017 14:00,895.2510567,33.56916667,50.1465,0,2.3628,2.261116667,74.33916667,17.17465,3.4104,938.6666667,36.75316667,-96.71,33.41466667,2017,1,1,3,14
1/3/2017 15:00,703.248385,33.86116667,47.98866667,0,2.257883333,2.172133333,67.81083333,15.6771,3.4545,938,36.40966667,-100.2233333,47.04516667,2017,1,1,3,15
1/3/2017 16:00,477.6108233,33.564,46.0185,0,2.889933333,2.81065,91.22266667,13.45971667,4.148666667,937.75,36.27316667,-104.0216667,60.51366667,2017,1,1,3,16
1/3/2017 17:00,170.337985,32.41133333,48.1185,0,2.807916667,2.748983333,108.2966667,11.74116667,3.911833333,937.9166667,34.9025,-108.3283333,73.73,2017,1,1,3,17
1/3/2017 18:00,19.3981755,30.4505,55.88366667,0,2.587716667,2.5321,127.7816667,11.74901667,3.643966667,939,32.28316667,-113.4016667,86.465,2017,1,1,3,18
1/3/2017 19:00,0,29.18116667,59.2875,0,2.56405,2.497066667,142.4,12.99866667,3.730533333,940.1333333,30.0105,-119.6616667,98.97,2017,1,1,3,19
1/3/2017 20:00,0,28.46316667,63.25733333,0,2.306766667,2.251266667,131.9566667,12.53421667,3.304233333,941.2333333,28.81616667,-127.6333333,110.4816667,2017,1,1,3,20
1/3/2017 21:00,0.882752965,25.63233333,76.45183333,0.046566667,3.84715,3.7183,150.62,13.30386667,5.948433333,942.55,27.55633333,-138.1033333,120.61,2017,1,1,3,21
1/3/2017 22:00,0.511714869,22.85183333,91.675,0.0254,3.317233333,3.219766667,132.0216667,13.93033333,4.798733333,943.6333333,23.96383333,-151.865,128.5533333,2017,1,1,3,22
1/3/2017 23:00,1.242018688,23.606,87.745,0,4.7682,4.61165,156.865,14.68266667,7.495366667,944,23.27316667,-169.0966667,133.185,2017,1,1,3,23
1/4/2017 0:00,0.043973152,23.2925,86.15833333,0,4.897583333,4.7343,156.925,14.78116667,7.506866667,944,23.45066667,141.9416667,133.5316667,2017,1,1,4,0
1/4/2017 1:00,0,22.9615,84.155,0,4.927466667,4.765316667,163.9233333,14.70066667,7.787633333,944,23.22283333,154.2866667,129.515,2017,1,1,4,1
1/4/2017 2:00,0,21.96866667,86.48,0,4.895183333,4.726233333,159.3383333,15.0215,7.559166667,944,22.68816667,139.96,122.01,2017,1,1,4,2
1/4/2017 3:00,0.255530595,20.99166667,89.36,0.004233333,3.151366667,3.045216667,167.4366667,14.94566667,4.761233333,944,21.88916667,129.0283333,112.1533333,2017,1,1,4,3
1/4/2017 4:00,0.125479844,19.81516667,92.74333333,0.0762,3.344283333,3.2365,164.41,14.55433333,5.125433333,944.4333333,20.4355,120.7166667,100.8266667,2017,1,1,4,4
1/4/2017 5:00,2.390667089,19.66216667,94.94166667,0.067733333,2.897883333,2.7925,163.025,15.397,4.501466667,945.0166667,19.72833333,114.2316667,88.41166667,2017,1,1,4,5
1/4/2017 6:00,41.46000522,20.1735,94.88666667,0.016933333,1.305916667,1.251533333,158.0048333,15.81343333,2.059633333,945.7,19.90666667,108.995,75.74033333,2017,1,1,4,6
1/4/2017 7:00,89.03270217,20.99316667,93.20333333,0,2.352916667,2.282816667,151.975,13.98543333,3.402233333,946,20.74183333,104.57,62.57466667,2017,1,1,4,7
1/4/2017 8:00,161.6086998,21.561,92.835,0,3.075633333,2.995966667,146.6316667,13.0176,4.393666667,946,21.92633333,100.6916667,49.13433333,2017,1,1,4,8
1/4/2017 9:00,527.6593267,23.7575,84.94883333,0,2.9638,2.89755,132.465,11.96355,4.084966667,945.75,24.2455,97.09833333,35.52216667,2017,1,1,4,9
1/4/2017 10:00,541.8141967,25.15516667,74.881,0,3.1868,3.10025,130.4266667,13.41785,4.481866667,945.2,27.37166667,93.47,21.80133333,2017,1,1,4,10
1/4/2017 11:00,861.0778186,26.455,70.5735,0,3.341783333,3.24575,130.5283333,13.77121667,4.751366667,944.9833333,29.40083333,86.85816667,8.03245,2017,1,1,4,11
1/4/2017 12:00,836.862915,27.23966667,67.3175,0,3.544366667,3.448366667,124.23,13.32063333,5.141733333,944.1166667,30.91916667,-72.19183333,5.932533333,2017,1,1,4,12
1/4/2017 13:00,674.2079533,27.51016667,65.273,0,4.061483333,3.950883333,129.9866667,13.24205,5.803366667,944,31.1495,-92.79,19.591,2017,1,1,4,13
1/4/2017 14:00,933.2551133,27.43266667,69.0635,0,4.310283333,4.15575,157.135,15.46833333,6.5512,943.1333333,30.28316667,-96.49,33.32566667,2017,1,1,4,14
1/4/2017 15:00,448.484905,26.6435,68.7445,0,4.30135,4.144933333,163.6766667,15.44266667,6.487666667,943,29.70533333,-100.0583333,46.96283333,2017,1,1,4,15
1/4/2017 16:00,266.3042183,25.93083333,69.7945,0,3.855666667,3.731033333,177.3533333,14.55933333,5.793366667,942.9833333,28.4905,-103.8766667,60.4395,2017,1,1,4,16
1/4/2017 17:00,125.587626,24.8655,74.22583333,0,3.2512,3.160116667,184.8433333,13.63001667,4.770966667,942.9,27.24766667,-108.1866667,73.66483333,2017,1,1,4,17
1/4/2017 18:00,15.66611444,23.4955,79.383,0,2.7083,2.637733333,190.975,13.0702,3.877533333,943.0166667,25.176,-113.27,86.40333333,2017,1,1,4,18
1/4/2017 19:00,0,22.75466667,79.26366667,0,1.766666667,1.70805,196.0683333,13.88363333,2.5578,943.9,23.27016667,-119.5116667,98.935,2017,1,1,4,19
1/4/2017 20:00,0,22.25083333,81.98483333,0,1.346666667,1.2863,219.025,16.45148333,2.0531,944.4333333,21.9875,-127.4683333,110.4666667,2017,1,1,4,20
1/4/2017 21:00,0,22.47483333,81.79166667,0,1.650716667,1.5775,201.1283333,16.9115,2.432033333,945.3166667,21.6595,-137.92,120.615,2017,1,1,4,21
1/4/2017 22:00,0,22.13733333,82.05666667,0,1.6763,1.604883333,166.11,16.549,2.554533333,946,21.587,-151.6866667,128.59,2017,1,1,4,22
1/4/2017 23:00,0,21.49883333,84.00333333,0,1.658133333,1.603033333,157.2216667,14.40883333,2.5529,946,21.03016667,-168.9183333,133.27,2017,1,1,4,23
1/5/2017 0:00,0,20.98983333,85.49166667,0,1.680883333,1.614733333,167.075,15.38421667,2.618233333,945.9,20.56683333,142.065,133.6483333,2017,1,1,5,0
1/5/2017 1:00,0,20.427,88.27333333,0,1.977933333,1.91645,181.9633333,13.98886667,2.858333333,945.1,20.05083333,154.35,129.655,2017,1,1,5,1
1/5/2017 2:00,0,19.9895,89.58333333,0,2.284983333,2.203083333,165.1416667,15.43083333,3.4888,944.9833333,19.82216667,139.9683333,122.1566667,2017,1,1,5,2
1/5/2017 3:00,0,19.616,93.07333333,0,1.896916667,1.8408,146.6983333,13.88743333,2.7195,944.1833333,19.51716667,129.0033333,112.305,2017,1,1,5,3
1/5/2017 4:00,0,19.32533333,95.11833333,0,1.448866667,1.407766667,143.6616667,13.72246667,2.064533333,944.3833333,19.2355,120.6783333,100.9683333,2017,1,1,5,4
1/5/2017 5:00,15.44842319,19.1925,94.83666667,0,0.967333333,0.945283333,166.7866667,11.72028333,1.412833333,945,19.02083333,114.1916667,88.56,2017,1,1,5,5
1/5/2017 6:00,159.9872937,20.92866667,87.77666667,0,1.68185,1.638766667,147.2716667,12.75388333,2.394466667,945,20.091,108.9216667,75.87383333,2017,1,1,5,6
1/5/2017 7:00,241.8309183,21.39183333,85.26333333,0,2.23855,2.173416667,152.0766667,13.83981667,3.0772,945,22.81033333,104.485,62.70383333,2017,1,1,5,7
1/5/2017 8:00,273.0525333,21.8355,82.43916667,0,2.15295,2.1002,155.3633333,12.64001667,2.9841,944.9,23.7195,100.5716667,49.25816667,2017,1,1,5,8
1/5/2017 9:00,282.4080633,22.12983333,80.76266667,0,2.409266667,2.345133333,146.8016667,13.452,3.377733333,944.1166667,24.64366667,96.93,35.64116667,2017,1,1,5,9
1/5/2017 10:00,203.7226035,21.87,83.72333333,0,1.70975,1.65075,148.3013333,15.4619,2.383033333,944,24.387,93.19333333,21.91516667,2017,1,1,5,10
1/5/2017 11:00,350.81063,22.60516667,81.74416667,0,1.25135,1.201516667,145.2991667,15.78658333,1.8571,943.4,24.1665,85.903,8.1478,2017,1,1,5,11
1/5/2017 12:00,721.5862,24.52566667,74.54566667,0,2.235566667,2.163966667,127.9083333,14.08628333,3.142533333,942.7666667,27.01633333,-69.95786667,5.873666667,2017,1,1,5,12
1/5/2017 13:00,335.5352983,24.65783333,74.30016667,0,1.94445,1.896416667,124.9163333,12.64578333,2.6803,942.0333333,28.87183333,-92.41333333,19.49883333,2017,1,1,5,13
1/5/2017 14:00,494.6644833,24.98966667,73.788,0,2.016116667,1.951816667,141.3366667,14.04171667,2.7538,941.1833333,27.44833333,-96.25833333,33.23966667,2017,1,1,5,14
1/5/2017 15:00,681.5758283,26.24133333,68.471,0,1.9969,1.939216667,126.659,13.5321,2.877933333,940.3166667,28.87983333,-99.875,46.88333333,2017,1,1,5,15
1/5/2017 16:00,495.6248783,26.727,67.36066667,0,2.34215,2.275733333,127.6366667,13.59885,3.325466667,940,29.53,-103.7166667,60.369,2017,1,1,5,16
1/5/2017 17:00,189.9075187,26.08333333,68.6005,0,2.429516667,2.3694,134.15,12.494,3.289533333,940,28.71483333,-108.0416667,73.60433333,2017,1,1,5,17
1/5/2017 18:00,29.79457506,24.9705,74.113,0,1.431616667,1.405483333,124.5483333,10.24216667,1.9796,940.0166667,27.004,-113.13,86.36333333,2017,1,1,5,18
1/5/2017 19:00,0,23.35683333,82.6835,0,0.850483333,0.8482,180.0883333,3.25745,1.0388,940.75,24.5405,-119.36,98.885,2017,1,1,5,19
1/5/2017 20:00,0,22.75016667,82.995,0,1.2906,1.28285,195.2116667,6.031066667,1.625166667,941.6333333,22.6225,-127.3066667,110.4516667,2017,1,1,5,20
1/5/2017 21:00,0,22.43516667,83.59166667,0,1.435466667,1.41765,196.4416667,8.777733333,1.8914,942.0333333,22.001,-137.7383333,120.6383333,2017,1,1,5,21
1/5/2017 22:00,0,21.98866667,84.39166667,0,1.52735,1.51435,194.1583333,7.223966667,1.938766667,942.8666667,21.3405,-151.505,128.6516667,2017,1,1,5,22
1/5/2017 23:00,0,21.48916667,85.68,0,0.91075,0.906216667,197.1366667,4.939016667,1.1564,942.45,20.7855,-168.745,133.3633333,2017,1,1,5,23
1/6/2017 0:00,0,20.58133333,91.41833333,0,0.2875,0.28635,210.4266667,2.603066667,0.434466667,942.0333333,20.10716667,142.185,133.7866667,2017,1,1,6,0
1/6/2017 1:00,0.023647211,21.14355932,91.49830508,0,0.65259322,0.651033898,261.1610169,2.950644068,0.812237288,942,20.2379661,154.2983051,129.7694915,2017,1,1,6,1
1/6/2017 2:00,0.021592116,21.61816667,91.13333333,0,0.2379,0.237433333,61.36883333,1.28915,0.3528,942,20.924,139.9733333,122.3116667,2017,1,1,6,2
1/6/2017 3:00,0,21.592,92.175,0,0.759266667,0.752283333,85.37966667,5.690633333,1.015933333,942,21.3795,128.9716667,112.455,2017,1,1,6,3
1/6/2017 4:00,0,21.59216667,91.12833333,0,0.922083333,0.91145,91.33866667,7.884916667,1.2642,942,21.5745,120.6333333,101.1166667,2017,1,1,6,4
1/6/2017 5:00,5.293147252,21.282,93.885,0,0.618366667,0.60885,75.00983333,5.693666667,0.854233333,942.6833333,21.41533333,114.1116667,88.70166667,2017,1,1,6,5
1/6/2017 6:00,62.82872017,21.80933333,93.13333333,0,1.501516667,1.4687,96.80933333,11.8105,2.093933333,943.0833333,21.91133333,108.8416667,76.00883333,2017,1,1,6,6
1/6/2017 7:00,122.6503463,22.52266667,90.04666667,0,1.221766667,1.1941,94.47933333,11.8198,1.6954,943.2333333,23.00016667,104.3833333,62.8335,2017,1,1,6,7
1/6/2017 8:00,293.7339567,24.04566667,83.63666667,0,1.232483333,1.19325,70.73833333,13.9928,1.786866667,943,24.68216667,100.4466667,49.38233333,2017,1,1,6,8
1/6/2017 9:00,434.3586167,25.60016667,77.6165,0,0.957166667,0.9156,134.2888333,16.5325,1.4847,943.0166667,28.214,96.75666667,35.75966667,2017,1,1,6,9
1/6/2017 10:00,1038.905788,27.71016667,69.4305,0,1.09885,1.039166667,149.694,17.64898333,1.679066667,942.95,31.83883333,92.9,22.03066667,2017,1,1,6,10
1/6/2017 11:00,1079.66214,29.00266667,62.71783333,0,1.4167,1.345466667,123.5996,17.98005,2.172333333,942.05,35.88616667,84.9285,8.26445,2017,1,1,6,11
1/6/2017 12:00,1080.820417,30.37916667,58.18833333,0,2.1246,2.031533333,88.04248333,17.06365,3.183366667,941.75,36.0095,-67.75283333,5.821916667,2017,1,1,6,12
1/6/2017 13:00,1006.574365,31.65583333,55.09533333,0,1.773033333,1.679,76.02366667,19.98578333,2.843633333,940.4833333,37.134,-92.00833333,19.4105,2017,1,1,6,13
1/6/2017 14:00,870.338695,32.32733333,53.72,0,1.8483,1.761533333,93.93955,17.58781667,2.9498,939.8333333,36.236,-96.01166667,33.15666667,2017,1,1,6,14
1/6/2017 15:00,755.0818067,32.98716667,51.52833333,0,1.933283333,1.8664,69.6904,14.99153333,2.8469,939.1,36.58,-99.685,46.80733333,2017,1,1,6,15
1/6/2017 16:00,210.5762367,31.79666667,54.2045,0,1.506866667,1.45615,86.08056667,14.24306667,2.191933333,939,35.74883333,-103.5516667,60.30183333,2017,1,1,6,16
1/6/2017 17:00,151.8894668,31.49616667,55.55083333,0,1.4947,1.456166667,92.66783333,12.60805,2.085766667,939,33.70733333,-107.8883333,73.548,2017,1,1,6,17
1/6/2017 18:00,23.01674473,30.56016667,59.84416667,0,0.90085,0.8876,85.11416667,8.9236,1.246233333,939.5833333,32.54033333,-112.97,86.32166667,2017,1,1,6,18
1/6/2017 19:00,0,28.919,69.11033333,0,0.92135,0.916283333,148.345,5.55625,1.1662,940,30.3935,-119.2016667,98.87,2017,1,1,6,19
1/6/2017 20:00,0,28.2215,72.09516667,0,1.05245,1.044816667,161.1033333,6.057166667,1.345866667,940.0666667,28.63816667,-127.1416667,110.445,2017,1,1,6,20
1/6/2017 21:00,0,27.07316667,78.3395,0,0.820516667,0.8134,108.5901667,5.92675,1.084533333,941,27.64083333,-137.555,120.6533333,2017,1,1,6,21
1/6/2017 22:00,0,26.18483333,81.45633333,0,0.984366667,0.978216667,93.528,4.9585,1.223366667,941.4333333,26.29633333,-151.3083333,128.7033333,2017,1,1,6,22
1/6/2017 23:00,0,26.229,76.207,0,1.7953,1.766583333,132.3733333,9.963516667,2.368333333,941,25.63466667,-168.575,133.4666667,2017,1,1,6,23
1/7/2017 0:00,0,25.99233333,76.721,0,1.252733333,1.240566667,129.5366667,7.27875,1.5876,941,25.68666667,136.3016667,133.9266667,2017,1,1,7,0
1/7/2017 1:00,0,25.79233333,77.45366667,0,1.24605,1.2329,116.105,7.950583333,1.643133333,940.75,25.73683333,154.4583333,129.9583333,2017,1,1,7,1
1/7/2017 2:00,0,25.61616667,78.895,0,1.588616667,1.568116667,131.1833333,9.0216,2.041666667,940.0166667,25.60916667,139.975,122.4683333,2017,1,1,7,2
1/7/2017 3:00,0,25.45183333,79.85533333,0,1.45385,1.4407,145.4166667,7.541666667,1.840766667,940,25.40966667,128.9433333,112.615,2017,1,1,7,3
1/7/2017 4:00,0,25.32766667,81.20166667,0,1.775883333,1.755283333,127.1516667,8.350633333,2.314433333,940.6166667,25.34983333,120.57,101.2666667,2017,1,1,7,4
1/7/2017 5:00,15.61926019,24.82616667,84.26166667,0,1.57615,1.556633333,140.4933333,8.835266667,2.0776,941.1333333,25.0965,114.0416667,88.84166667,2017,1,1,7,5
1/7/2017 6:00,89.76696717,25.32283333,82.25666667,0,2.188683333,2.140916667,140.0583333,11.82948333,2.9645,942,25.35833333,108.7516667,76.14566667,2017,1,1,7,6
1/7/2017 7:00,304.683355,26.6325,78.42833333,0,1.893683333,1.853183333,132.8966667,11.60343333,2.534933333,942.05,26.69483333,104.2816667,62.96266667,2017,1,1,7,7
1/7/2017 8:00,467.5006433,28.84533333,69.30433333,0,1.779583333,1.7281,105.6298333,13.72023333,2.515333333,942.0333333,31.18983333,100.31,49.50633333,2017,1,1,7,8
1/7/2017 9:00,827.4142583,30.0965,64.7145,0,2.002083333,1.914816667,128.1436667,16.11425,2.859966667,942,33.74366667,96.56666667,35.87816667,2017,1,1,7,9
1/7/2017 10:00,816.1384733,31.21233333,59.99466667,0,2.877433333,2.7894,106.4553333,14.08748333,4.0915,941.8166667,36.49816667,92.585,22.14433333,2017,1,1,7,10
1/7/2017 11:00,983.4063867,31.64583333,56.24266667,0,3.364533333,3.248116667,91.73216667,15.1475,4.965333333,941.15,35.92366667,83.9485,8.38235,2017,1,1,7,11
1/7/2017 12:00,1095.41039,32.75133333,51.65333333,0,3.400933333,3.286833333,93.79566667,14.98045,4.898366667,940.7666667,37.02016667,-65.56925,5.778633333,2017,1,1,7,12
